date,sku_id,category,sales,stockout,price,cost
2022-08-22,SKU_009,Clothing,145,False,92.6,5.59
2022-08-23,SKU_009,Clothing,155,False,62.62,22.16
2022-08-24,SKU_009,Clothing,144,False,25.64,35.59
2022-08-25,SKU_009,Clothing,134,False,63.48,6.6
2022-08-26,SKU_009,Clothing,143,False,92.79,48.25
2022-08-27,SKU_009,Clothing,171,False,51.27,37.09
2022-08-28,SKU_009,Clothing,167,False,19.88,39.28
2022-08-29,SKU_009,Clothing,142,False,58.1,26.53
2022-08-30,SKU_009,Clothing,148,False,95.23,26.59
2022-08-31,SKU_009,Clothing,141,False,73.96,31.08
2022-09-01,SKU_009,Clothing,137,False,15.58,6.52
2022-09-02,SKU_009,Clothing,162,False,49.01,49.14
2022-09-03,SKU_009,Clothing,145,False,86.31,42.15
2022-09-04,SKU_009,Clothing,189,False,37.81,17.59
2022-09-05,SKU_009,Clothing,139,False,29.66,39.08
2022-09-06,SKU_009,Clothing,129,False,80.13,33.14
2022-09-07,SKU_009,Clothing,159,False,19.36,16.37
2022-09-08,SKU_009,Clothing,143,False,28.01,33.23
2022-09-09,SKU_009,Clothing,137,False,87.27,11.27
2022-09-10,SKU_009,Clothing,173,False,73.47,25.16
2022-09-11,SKU_009,Clothing,148,False,96.67,11.27
2022-09-12,SKU_009,Clothing,104,False,76.65,7.48
2022-09-13,SKU_009,Clothing,146,False,60.6,23.11
2022-09-14,SKU_009,Clothing,140,False,47.45,22.72
2022-09-15,SKU_009,Clothing,134,False,87.02,30.56
2022-09-16,SKU_009,Clothing,100,False,18.95,48.05
2022-09-17,SKU_009,Clothing,171,False,21.86,28.01
2022-09-18,SKU_009,Clothing,137,False,68.12,17.78
2022-09-19,SKU_009,Clothing,139,False,20.98,23.6
2022-09-20,SKU_009,Clothing,121,False,45.8,35.52
2022-09-21,SKU_009,Clothing,138,False,61.16,32.58
2022-09-22,SKU_009,Clothing,151,False,96.87,42.96
2022-09-23,SKU_009,Clothing,147,False,90.13,22.21
2022-09-24,SKU_009,Clothing,172,False,34.89,10.79
2022-09-25,SKU_009,Clothing,163,False,61.99,46.34
2022-09-26,SKU_009,Clothing,147,False,63.86,5.98
2022-09-27,SKU_009,Clothing,137,False,15.17,19.5
2022-09-28,SKU_009,Clothing,142,False,75.93,31.57
2022-09-29,SKU_009,Clothing,97,False,75.95,37.71
2022-09-30,SKU_009,Clothing,128,False,45.57,27.33
2022-10-01,SKU_009,Clothing,151,False,68.42,32.86
2022-10-02,SKU_009,Clothing,152,False,79.61,15.21
2022-10-03,SKU_009,Clothing,110,False,16.06,23.63
2022-10-04,SKU_009,Clothing,138,False,11.48,23.86
2022-10-05,SKU_009,Clothing,148,False,62.18,43.24
2022-10-06,SKU_009,Clothing,136,False,37.77,8.21
2022-10-07,SKU_009,Clothing,137,False,92.39,26.51
2022-10-08,SKU_009,Clothing,167,False,73.31,37.2
2022-10-09,SKU_009,Clothing,162,False,44.15,24.06
2022-10-10,SKU_009,Clothing,125,False,91.0,34.31
2022-10-11,SKU_009,Clothing,130,False,83.01,47.09
2022-10-12,SKU_009,Clothing,145,False,41.41,30.44
2022-10-13,SKU_009,Clothing,149,False,19.56,47.04
2022-10-14,SKU_009,Clothing,122,False,44.6,8.38
2022-10-15,SKU_009,Clothing,172,False,25.92,41.23
2022-10-16,SKU_009,Clothing,164,False,25.47,30.92
2022-10-17,SKU_009,Clothing,154,False,69.54,10.28
2022-10-18,SKU_009,Clothing,119,False,78.87,30.68
2022-10-19,SKU_009,Clothing,122,False,18.91,44.52
2022-10-20,SKU_009,Clothing,131,False,56.56,14.92
2022-10-21,SKU_009,Clothing,141,False,94.02,19.52
2022-10-22,SKU_009,Clothing,144,False,38.69,13.77
2022-10-23,SKU_009,Clothing,160,False,13.9,16.38
2022-10-24,SKU_009,Clothing,140,False,72.63,22.61
2022-10-25,SKU_009,Clothing,153,False,70.8,21.95
2022-10-26,SKU_009,Clothing,149,False,84.64,36.68
2022-10-27,SKU_009,Clothing,182,False,81.19,11.56
2022-10-28,SKU_009,Clothing,156,False,53.27,7.81
2022-10-29,SKU_009,Clothing,182,False,86.67,26.91
2022-10-30,SKU_009,Clothing,169,False,45.11,34.94
2022-10-31,SKU_009,Clothing,139,False,15.66,39.54
2022-11-01,SKU_009,Clothing,204,False,24.83,9.62
2022-11-02,SKU_009,Clothing,0,True,28.58,23.51
2022-11-03,SKU_009,Clothing,184,False,37.74,37.61
2022-11-04,SKU_009,Clothing,180,False,11.74,15.2
2022-11-05,SKU_009,Clothing,202,False,74.14,18.05
2022-11-06,SKU_009,Clothing,234,False,70.05,13.7
2022-11-07,SKU_009,Clothing,199,False,40.96,23.1
2022-11-08,SKU_009,Clothing,174,False,63.39,38.31
2022-11-09,SKU_009,Clothing,223,False,73.63,16.63
2022-11-10,SKU_009,Clothing,194,False,84.76,40.9
2022-11-11,SKU_009,Clothing,211,False,98.74,21.27
2022-11-12,SKU_009,Clothing,206,False,43.31,22.86
2022-11-13,SKU_009,Clothing,218,False,24.33,5.41
2022-11-14,SKU_009,Clothing,196,False,52.11,41.19
2022-11-15,SKU_009,Clothing,220,False,18.46,32.75
2022-11-16,SKU_009,Clothing,210,False,66.39,41.06
2022-11-17,SKU_009,Clothing,198,False,72.26,10.42
2022-11-18,SKU_009,Clothing,230,False,75.57,29.9
2022-11-19,SKU_009,Clothing,238,False,44.7,22.35
2022-11-20,SKU_009,Clothing,235,False,45.74,44.74
2022-11-21,SKU_009,Clothing,212,False,58.61,37.2
2022-11-22,SKU_009,Clothing,196,False,73.36,11.3
2022-11-23,SKU_009,Clothing,211,False,20.04,38.11
2022-11-24,SKU_009,Clothing,246,False,17.79,39.78
2022-11-25,SKU_009,Clothing,222,False,27.51,8.44
2022-11-26,SKU_009,Clothing,218,False,12.27,7.95
2022-11-27,SKU_009,Clothing,238,False,58.53,31.62
2022-11-28,SKU_009,Clothing,241,False,67.83,47.31
2022-11-29,SKU_009,Clothing,191,False,23.24,9.78
2022-11-30,SKU_009,Clothing,202,False,64.9,7.09
2022-12-01,SKU_009,Clothing,205,False,61.15,39.71
2022-12-02,SKU_009,Clothing,239,False,90.0,28.33
2022-12-03,SKU_009,Clothing,255,False,31.66,19.58
2022-12-04,SKU_009,Clothing,207,False,34.25,9.21
2022-12-05,SKU_009,Clothing,197,False,81.3,25.17
2022-12-06,SKU_009,Clothing,214,False,23.31,43.26
2022-12-07,SKU_009,Clothing,232,False,66.68,14.84
2022-12-08,SKU_009,Clothing,209,False,67.22,46.57
2022-12-09,SKU_009,Clothing,203,False,69.17,10.24
2022-12-10,SKU_009,Clothing,269,False,32.26,28.59
2022-12-11,SKU_009,Clothing,218,False,32.52,6.56
2022-12-12,SKU_009,Clothing,243,False,38.8,37.11
2022-12-13,SKU_009,Clothing,257,False,56.7,22.65
2022-12-14,SKU_009,Clothing,228,False,96.96,11.13
2022-12-15,SKU_009,Clothing,216,False,34.37,20.7
2022-12-16,SKU_009,Clothing,246,False,34.37,35.04
2022-12-17,SKU_009,Clothing,248,False,77.63,11.59
2022-12-18,SKU_009,Clothing,245,False,25.35,21.65
2022-12-19,SKU_009,Clothing,222,False,52.88,12.32
2022-12-20,SKU_009,Clothing,219,False,30.69,47.55
2022-12-21,SKU_009,Clothing,230,False,90.94,31.61
2022-12-22,SKU_009,Clothing,252,False,54.27,14.0
2022-12-23,SKU_009,Clothing,238,False,24.15,34.14
2022-12-24,SKU_009,Clothing,282,False,39.88,35.22
2022-12-25,SKU_009,Clothing,283,False,73.11,33.84
2022-12-26,SKU_009,Clothing,254,False,45.88,42.76
2022-12-27,SKU_009,Clothing,261,False,23.3,10.84
2022-12-28,SKU_009,Clothing,226,False,39.52,17.38
2022-12-29,SKU_009,Clothing,235,False,40.65,36.88
2022-12-30,SKU_009,Clothing,243,False,87.04,20.05
2022-12-31,SKU_009,Clothing,263,False,93.11,18.05
2023-01-01,SKU_009,Clothing,223,False,69.07,40.33
2023-01-02,SKU_009,Clothing,209,False,87.65,29.75
2023-01-03,SKU_009,Clothing,206,False,58.75,37.08
2023-01-04,SKU_009,Clothing,178,False,32.72,49.28
2023-01-05,SKU_009,Clothing,209,False,51.79,33.73
2023-01-06,SKU_009,Clothing,203,False,64.39,43.94
2023-01-07,SKU_009,Clothing,227,False,48.75,42.97
2023-01-08,SKU_009,Clothing,232,False,42.71,18.91
2023-01-09,SKU_009,Clothing,196,False,21.62,6.65
2023-01-10,SKU_009,Clothing,204,False,43.52,30.6
2023-01-11,SKU_009,Clothing,191,False,54.07,38.99
2023-01-12,SKU_009,Clothing,174,False,67.67,34.8
2023-01-13,SKU_009,Clothing,209,False,69.81,18.95
2023-01-14,SKU_009,Clothing,255,False,49.07,21.44
2023-01-15,SKU_009,Clothing,218,False,30.0,5.43
2023-01-16,SKU_009,Clothing,188,False,36.21,39.98
2023-01-17,SKU_009,Clothing,207,False,67.66,35.33
2023-01-18,SKU_009,Clothing,197,False,16.77,9.46
2023-01-19,SKU_009,Clothing,209,False,35.23,43.09
2023-01-20,SKU_009,Clothing,196,False,31.92,32.44
2023-01-21,SKU_009,Clothing,256,False,82.18,9.06
2023-01-22,SKU_009,Clothing,217,False,54.01,40.58
2023-01-23,SKU_009,Clothing,227,False,19.77,11.9
2023-01-24,SKU_009,Clothing,212,False,67.41,40.41
2023-01-25,SKU_009,Clothing,223,False,74.68,7.27
2023-01-26,SKU_009,Clothing,217,False,96.08,41.48
2023-01-27,SKU_009,Clothing,240,False,26.33,26.44
2023-01-28,SKU_009,Clothing,240,False,75.86,6.93
2023-01-29,SKU_009,Clothing,248,False,89.18,24.14
2023-01-30,SKU_009,Clothing,195,False,59.3,31.07
2023-01-31,SKU_009,Clothing,210,False,37.02,24.48
2023-02-01,SKU_009,Clothing,250,False,99.97,13.79
2023-02-02,SKU_009,Clothing,0,True,27.11,44.91
2023-02-03,SKU_009,Clothing,222,False,69.92,7.46
2023-02-04,SKU_009,Clothing,227,False,41.93,46.67
2023-02-05,SKU_009,Clothing,240,False,14.67,40.49
2023-02-06,SKU_009,Clothing,242,False,49.0,12.66
2023-02-07,SKU_009,Clothing,213,False,31.74,37.62
2023-02-08,SKU_009,Clothing,228,False,77.18,38.74
2023-02-09,SKU_009,Clothing,238,False,75.48,44.58
2023-02-10,SKU_009,Clothing,225,False,57.61,29.34
2023-02-11,SKU_009,Clothing,255,False,64.4,32.77
2023-02-12,SKU_009,Clothing,256,False,85.68,32.8
2023-02-13,SKU_009,Clothing,220,False,66.31,22.94
2023-02-14,SKU_009,Clothing,220,False,64.92,13.29
2023-02-15,SKU_009,Clothing,262,False,92.99,6.79
2023-02-16,SKU_009,Clothing,228,False,15.14,13.76
2023-02-17,SKU_009,Clothing,239,False,93.25,6.05
2023-02-18,SKU_009,Clothing,245,False,97.35,12.91
2023-02-19,SKU_009,Clothing,282,False,60.94,19.7
2023-02-20,SKU_009,Clothing,228,False,68.79,12.33
2023-02-21,SKU_009,Clothing,237,False,86.34,33.82
2023-02-22,SKU_009,Clothing,244,False,55.59,40.13
2023-02-23,SKU_009,Clothing,270,False,84.41,12.4
2023-02-24,SKU_009,Clothing,0,True,95.72,22.62
2023-02-25,SKU_009,Clothing,258,False,68.87,13.2
2023-02-26,SKU_009,Clothing,278,False,34.66,43.15
2023-02-27,SKU_009,Clothing,268,False,13.64,41.95
2023-02-28,SKU_009,Clothing,219,False,42.26,26.28
2023-03-01,SKU_009,Clothing,271,False,36.14,27.07
2023-03-02,SKU_009,Clothing,254,False,52.13,39.43
2023-03-03,SKU_009,Clothing,236,False,10.0,29.77
2023-03-04,SKU_009,Clothing,278,False,38.1,31.76
2023-03-05,SKU_009,Clothing,271,False,23.73,25.87
2023-03-06,SKU_009,Clothing,264,False,72.63,24.89
2023-03-07,SKU_009,Clothing,238,False,60.18,10.67
2023-03-08,SKU_009,Clothing,250,False,36.18,15.33
2023-03-09,SKU_009,Clothing,239,False,12.79,43.35
2023-03-10,SKU_009,Clothing,231,False,60.54,28.08
2023-03-11,SKU_009,Clothing,270,False,92.42,45.11
2023-03-12,SKU_009,Clothing,276,False,20.59,11.46
2023-03-13,SKU_009,Clothing,266,False,74.83,41.91
2023-03-14,SKU_009,Clothing,230,False,51.86,18.3
2023-03-15,SKU_009,Clothing,246,False,59.34,37.47
2023-03-16,SKU_009,Clothing,231,False,16.01,39.7
2023-03-17,SKU_009,Clothing,255,False,22.52,31.93
2023-03-18,SKU_009,Clothing,248,False,77.19,11.64
2023-03-19,SKU_009,Clothing,227,False,37.17,12.4
2023-03-20,SKU_009,Clothing,262,False,13.2,45.0
2023-03-21,SKU_009,Clothing,246,False,37.17,49.86
2023-03-22,SKU_009,Clothing,265,False,95.66,23.67
2023-03-23,SKU_009,Clothing,247,False,21.78,33.66
2023-03-24,SKU_009,Clothing,264,False,69.06,25.12
2023-03-25,SKU_009,Clothing,253,False,59.88,19.33
2023-03-26,SKU_009,Clothing,281,False,17.28,12.71
2023-03-27,SKU_009,Clothing,264,False,85.79,28.29
2023-03-28,SKU_009,Clothing,249,False,39.32,41.68
2023-03-29,SKU_009,Clothing,269,False,92.84,36.57
2023-03-30,SKU_009,Clothing,219,False,28.71,8.05
2023-03-31,SKU_009,Clothing,253,False,45.8,17.15
2023-04-01,SKU_009,Clothing,239,False,73.32,20.13
2023-04-02,SKU_009,Clothing,278,False,77.83,25.14
2023-04-03,SKU_009,Clothing,273,False,69.6,9.98
2023-04-04,SKU_009,Clothing,258,False,50.3,13.78
2023-04-05,SKU_009,Clothing,264,False,91.13,47.21
2023-04-06,SKU_009,Clothing,222,False,78.94,41.7
2023-04-07,SKU_009,Clothing,248,False,10.88,21.07
2023-04-08,SKU_009,Clothing,276,False,84.28,12.96
2023-04-09,SKU_009,Clothing,264,False,62.22,20.32
2023-04-10,SKU_009,Clothing,289,False,15.01,42.05
2023-04-11,SKU_009,Clothing,258,False,75.86,38.18
2023-04-12,SKU_009,Clothing,252,False,64.21,22.33
2023-04-13,SKU_009,Clothing,228,False,56.26,48.64
2023-04-14,SKU_009,Clothing,271,False,69.47,5.65
2023-04-15,SKU_009,Clothing,275,False,62.33,46.03
2023-04-16,SKU_009,Clothing,249,False,66.08,31.87
2023-04-17,SKU_009,Clothing,258,False,57.62,20.98
2023-04-18,SKU_009,Clothing,272,False,39.34,20.24
2023-04-19,SKU_009,Clothing,251,False,15.98,17.36
2023-04-20,SKU_009,Clothing,252,False,66.95,39.35
2023-04-21,SKU_009,Clothing,245,False,46.07,17.99
2023-04-22,SKU_009,Clothing,279,False,73.27,45.78
2023-04-23,SKU_009,Clothing,271,False,81.56,23.35
2023-04-24,SKU_009,Clothing,260,False,83.86,10.23
2023-04-25,SKU_009,Clothing,248,False,40.97,13.47
2023-04-26,SKU_009,Clothing,246,False,17.69,11.97
2023-04-27,SKU_009,Clothing,250,False,98.46,40.87
2023-04-28,SKU_009,Clothing,256,False,50.82,19.75
2023-04-29,SKU_009,Clothing,271,False,13.22,17.58
2023-04-30,SKU_009,Clothing,262,False,86.31,16.32
2023-05-01,SKU_009,Clothing,245,False,81.66,20.08
2023-05-02,SKU_009,Clothing,230,False,55.43,24.72
2023-05-03,SKU_009,Clothing,261,False,54.15,47.72
2023-05-04,SKU_009,Clothing,259,False,77.02,5.9
2023-05-05,SKU_009,Clothing,258,False,84.71,17.36
2023-05-06,SKU_009,Clothing,296,False,32.86,6.05
2023-05-07,SKU_009,Clothing,279,False,12.24,19.34
2023-05-08,SKU_009,Clothing,245,False,60.23,39.67
2023-05-09,SKU_009,Clothing,255,False,76.75,17.56
2023-05-10,SKU_009,Clothing,245,False,90.92,43.37
2023-05-11,SKU_009,Clothing,250,False,15.23,46.63
2023-05-12,SKU_009,Clothing,243,False,30.86,10.0
2023-05-13,SKU_009,Clothing,266,False,83.01,34.46
2023-05-14,SKU_009,Clothing,267,False,75.37,39.17
2023-05-15,SKU_009,Clothing,238,False,99.04,23.41
2023-05-16,SKU_009,Clothing,225,False,54.24,14.67
2023-05-17,SKU_009,Clothing,248,False,74.46,17.77
2023-05-18,SKU_009,Clothing,233,False,84.38,27.64
2023-05-19,SKU_009,Clothing,228,False,32.44,20.53
2023-05-20,SKU_009,Clothing,238,False,35.76,31.66
2023-05-21,SKU_009,Clothing,268,False,85.75,36.41
2023-05-22,SKU_009,Clothing,223,False,55.9,8.22
2023-05-23,SKU_009,Clothing,243,False,12.35,12.96
2023-05-24,SKU_009,Clothing,238,False,17.1,16.95
2023-05-25,SKU_009,Clothing,232,False,77.11,10.39
2023-05-26,SKU_009,Clothing,225,False,70.44,40.71
2023-05-27,SKU_009,Clothing,273,False,13.5,28.38
2023-05-28,SKU_009,Clothing,245,False,22.11,32.04
2023-05-29,SKU_009,Clothing,209,False,43.72,8.84
2023-05-30,SKU_009,Clothing,264,False,21.36,40.02
2023-05-31,SKU_009,Clothing,221,False,22.13,29.76
2023-06-01,SKU_009,Clothing,265,False,29.59,14.9
2023-06-02,SKU_009,Clothing,263,False,46.61,12.98
2023-06-03,SKU_009,Clothing,270,False,15.53,36.56
2023-06-04,SKU_009,Clothing,287,False,30.96,18.65
2023-06-05,SKU_009,Clothing,258,False,79.7,14.38
2023-06-06,SKU_009,Clothing,273,False,61.13,31.3
2023-06-07,SKU_009,Clothing,261,False,99.33,25.41
2023-06-08,SKU_009,Clothing,255,False,75.46,40.0
2023-06-09,SKU_009,Clothing,248,False,87.18,43.91
2023-06-10,SKU_009,Clothing,286,False,70.38,32.08
2023-06-11,SKU_009,Clothing,302,False,21.71,43.51
2023-06-12,SKU_009,Clothing,244,False,85.56,27.27
2023-06-13,SKU_009,Clothing,253,False,46.22,24.86
2023-06-14,SKU_009,Clothing,249,False,69.57,37.7
2023-06-15,SKU_009,Clothing,261,False,20.99,42.66
2023-06-16,SKU_009,Clothing,266,False,57.59,24.52
2023-06-17,SKU_009,Clothing,242,False,19.44,25.31
2023-06-18,SKU_009,Clothing,265,False,32.05,11.01
2023-06-19,SKU_009,Clothing,256,False,85.96,29.99
2023-06-20,SKU_009,Clothing,250,False,57.56,19.41
2023-06-21,SKU_009,Clothing,257,False,51.58,47.93
2023-06-22,SKU_009,Clothing,250,False,54.38,43.91
2023-06-23,SKU_009,Clothing,238,False,15.89,27.45
2023-06-24,SKU_009,Clothing,251,False,34.69,41.99
2023-06-25,SKU_009,Clothing,263,False,93.83,27.52
2023-06-26,SKU_009,Clothing,247,False,47.24,14.11
2023-06-27,SKU_009,Clothing,261,False,34.3,42.43
2023-06-28,SKU_009,Clothing,259,False,69.31,22.28
2023-06-29,SKU_009,Clothing,218,False,30.32,26.86
2023-06-30,SKU_009,Clothing,237,False,96.72,49.2
2023-07-01,SKU_009,Clothing,255,False,95.85,33.61
2023-07-02,SKU_009,Clothing,244,False,99.77,32.56
2023-07-03,SKU_009,Clothing,231,False,97.31,48.21
2023-07-04,SKU_009,Clothing,238,False,30.33,21.47
2023-07-05,SKU_009,Clothing,218,False,82.5,47.15
2023-07-06,SKU_009,Clothing,218,False,35.02,16.48
2023-07-07,SKU_009,Clothing,219,False,95.69,24.67
2023-07-08,SKU_009,Clothing,225,False,77.38,37.63
2023-07-09,SKU_009,Clothing,268,False,88.73,18.62
2023-07-10,SKU_009,Clothing,235,False,83.76,22.21
2023-07-11,SKU_009,Clothing,250,False,55.46,45.27
2023-07-12,SKU_009,Clothing,242,False,77.44,39.32
2023-07-13,SKU_009,Clothing,233,False,20.87,23.98
2023-07-14,SKU_009,Clothing,235,False,20.42,47.76
2023-07-15,SKU_009,Clothing,261,False,47.67,6.13
2023-07-16,SKU_009,Clothing,253,False,16.38,32.46
2023-07-17,SKU_009,Clothing,221,False,59.83,44.92
2023-07-18,SKU_009,Clothing,217,False,69.78,45.9
2023-07-19,SKU_009,Clothing,233,False,87.88,34.06
2023-07-20,SKU_009,Clothing,230,False,13.48,15.98
2023-07-21,SKU_009,Clothing,239,False,95.98,30.16
2023-07-22,SKU_009,Clothing,236,False,34.78,35.58
2023-07-23,SKU_009,Clothing,253,False,68.41,14.14
2023-07-24,SKU_009,Clothing,228,False,85.46,31.72
2023-07-25,SKU_009,Clothing,215,False,70.94,19.41
2023-07-26,SKU_009,Clothing,209,False,43.46,6.93
2023-07-27,SKU_009,Clothing,227,False,41.4,5.79
2023-07-28,SKU_009,Clothing,236,False,20.06,41.23
2023-07-29,SKU_009,Clothing,246,False,38.47,12.45
2023-07-30,SKU_009,Clothing,258,False,35.03,48.25
2023-07-31,SKU_009,Clothing,218,False,18.48,39.34
2023-08-01,SKU_009,Clothing,194,False,85.63,48.27
2023-08-02,SKU_009,Clothing,207,False,72.71,41.93
2023-08-03,SKU_009,Clothing,183,False,68.67,32.26
2023-08-04,SKU_009,Clothing,179,False,97.46,34.94
2023-08-05,SKU_009,Clothing,186,False,21.88,48.88
2023-08-06,SKU_009,Clothing,203,False,83.25,14.79
2023-08-07,SKU_009,Clothing,0,True,47.31,7.88
2023-08-08,SKU_009,Clothing,195,False,32.12,12.0
2023-08-09,SKU_009,Clothing,160,False,57.33,35.67
2023-08-10,SKU_009,Clothing,164,False,60.14,22.16
2023-08-11,SKU_009,Clothing,177,False,26.48,11.58
2023-08-12,SKU_009,Clothing,194,False,64.14,47.37
2023-08-13,SKU_009,Clothing,196,False,66.17,21.85
2023-08-14,SKU_009,Clothing,175,False,75.16,42.17
2023-08-15,SKU_009,Clothing,161,False,31.71,30.44
2023-08-16,SKU_009,Clothing,155,False,41.13,33.77
2023-08-17,SKU_009,Clothing,181,False,63.31,39.57
2023-08-18,SKU_009,Clothing,120,False,12.5,12.47
2023-08-19,SKU_009,Clothing,212,False,72.67,23.6
2023-08-20,SKU_009,Clothing,197,False,74.8,31.99
2023-08-21,SKU_009,Clothing,168,False,15.53,41.77
2023-08-22,SKU_009,Clothing,177,False,92.89,29.86
2023-08-23,SKU_009,Clothing,151,False,38.76,48.14
2023-08-24,SKU_009,Clothing,142,False,48.84,39.81
2023-08-25,SKU_009,Clothing,185,False,67.55,33.79
2023-08-26,SKU_009,Clothing,176,False,10.41,11.94
2023-08-27,SKU_009,Clothing,215,False,85.82,17.38
2023-08-28,SKU_009,Clothing,180,False,57.93,5.99
2023-08-29,SKU_009,Clothing,168,False,93.71,44.81
2023-08-30,SKU_009,Clothing,203,False,16.03,12.14
2023-08-31,SKU_009,Clothing,170,False,33.04,22.3
2023-09-01,SKU_009,Clothing,175,False,66.66,28.6
2023-09-02,SKU_009,Clothing,189,False,69.76,45.63
2023-09-03,SKU_009,Clothing,154,False,81.98,12.64
2023-09-04,SKU_009,Clothing,187,False,96.28,24.98
2023-09-05,SKU_009,Clothing,139,False,76.9,26.71
2023-09-06,SKU_009,Clothing,171,False,18.64,46.77
2023-09-07,SKU_009,Clothing,172,False,56.4,45.38
2023-09-08,SKU_009,Clothing,173,False,83.44,18.93
2023-09-09,SKU_009,Clothing,212,False,54.46,34.09
2023-09-10,SKU_009,Clothing,177,False,81.37,10.23
2023-09-11,SKU_009,Clothing,156,False,38.26,40.79
2023-09-12,SKU_009,Clothing,173,False,18.2,31.22
2023-09-13,SKU_009,Clothing,157,False,94.94,21.99
2023-09-14,SKU_009,Clothing,138,False,30.15,14.89
2023-09-15,SKU_009,Clothing,162,False,10.97,42.48
2023-09-16,SKU_009,Clothing,167,False,24.15,8.03
2023-09-17,SKU_009,Clothing,185,False,87.42,45.63
2023-09-18,SKU_009,Clothing,165,False,39.57,18.8
2023-09-19,SKU_009,Clothing,149,False,65.96,45.41
2023-09-20,SKU_009,Clothing,147,False,17.6,23.26
2023-09-21,SKU_009,Clothing,172,False,37.97,35.85
2023-09-22,SKU_009,Clothing,142,False,67.15,33.49
2023-09-23,SKU_009,Clothing,198,False,40.28,18.02
2023-09-24,SKU_009,Clothing,164,False,80.81,16.03
2023-09-25,SKU_009,Clothing,175,False,12.66,6.11
2023-09-26,SKU_009,Clothing,169,False,19.9,38.66
2023-09-27,SKU_009,Clothing,180,False,36.62,15.54
2023-09-28,SKU_009,Clothing,145,False,27.16,32.81
2023-09-29,SKU_009,Clothing,151,False,32.5,17.73
2023-09-30,SKU_009,Clothing,192,False,91.1,42.11
2023-10-01,SKU_009,Clothing,187,False,83.56,36.13
2023-10-02,SKU_009,Clothing,196,False,44.69,35.8
2023-10-03,SKU_009,Clothing,184,False,78.27,22.43
2023-10-04,SKU_009,Clothing,171,False,80.03,10.24
2023-10-05,SKU_009,Clothing,176,False,37.83,17.67
2023-10-06,SKU_009,Clothing,134,False,86.4,46.57
2023-10-07,SKU_009,Clothing,188,False,49.36,6.86
2023-10-08,SKU_009,Clothing,208,False,49.97,44.33
2023-10-09,SKU_009,Clothing,155,False,54.57,13.97
2023-10-10,SKU_009,Clothing,186,False,30.03,5.22
2023-10-11,SKU_009,Clothing,0,True,80.55,8.46
2023-10-12,SKU_009,Clothing,157,False,47.61,13.16
2023-10-13,SKU_009,Clothing,169,False,54.65,37.53
2023-10-14,SKU_009,Clothing,194,False,41.36,27.69
2023-10-15,SKU_009,Clothing,192,False,70.78,11.22
2023-10-16,SKU_009,Clothing,168,False,63.13,43.67
2023-10-17,SKU_009,Clothing,170,False,72.88,25.72
2023-10-18,SKU_009,Clothing,183,False,26.76,22.28
2023-10-19,SKU_009,Clothing,159,False,12.48,32.6
2023-10-20,SKU_009,Clothing,169,False,81.81,31.25
2023-10-21,SKU_009,Clothing,184,False,44.75,27.93
2023-10-22,SKU_009,Clothing,181,False,57.0,40.15
2023-10-23,SKU_009,Clothing,160,False,32.27,44.21
2023-10-24,SKU_009,Clothing,164,False,86.64,39.78
2023-10-25,SKU_009,Clothing,187,False,24.94,12.07
2023-10-26,SKU_009,Clothing,177,False,50.16,44.42
2023-10-27,SKU_009,Clothing,175,False,79.3,28.77
2023-10-28,SKU_009,Clothing,198,False,66.54,10.71
2023-10-29,SKU_009,Clothing,195,False,96.85,27.82
2023-10-30,SKU_009,Clothing,153,False,24.18,23.74
2023-10-31,SKU_009,Clothing,166,False,33.85,36.07
2023-11-01,SKU_009,Clothing,221,False,92.19,31.58
2023-11-02,SKU_009,Clothing,243,False,16.38,24.33
2023-11-03,SKU_009,Clothing,235,False,53.8,23.19
2023-11-04,SKU_009,Clothing,238,False,96.23,47.73
2023-11-05,SKU_009,Clothing,257,False,61.15,10.09
2023-11-06,SKU_009,Clothing,222,False,19.65,40.02
2023-11-07,SKU_009,Clothing,222,False,19.94,24.55
2023-11-08,SKU_009,Clothing,231,False,76.57,45.51
2023-11-09,SKU_009,Clothing,234,False,27.64,23.39
2023-11-10,SKU_009,Clothing,223,False,83.15,18.59
2023-11-11,SKU_009,Clothing,235,False,80.18,22.15
2023-11-12,SKU_009,Clothing,242,False,98.02,8.06
2023-11-13,SKU_009,Clothing,0,True,84.86,9.6
2023-11-14,SKU_009,Clothing,256,False,47.85,33.47
2023-11-15,SKU_009,Clothing,239,False,11.68,10.11
2023-11-16,SKU_009,Clothing,254,False,76.61,39.71
2023-11-17,SKU_009,Clothing,240,False,90.56,45.02
2023-11-18,SKU_009,Clothing,231,False,60.21,15.03
2023-11-19,SKU_009,Clothing,259,False,81.76,41.27
2023-11-20,SKU_009,Clothing,250,False,73.68,5.95
2023-11-21,SKU_009,Clothing,244,False,96.57,34.75
2023-11-22,SKU_009,Clothing,240,False,21.17,10.56
2023-11-23,SKU_009,Clothing,251,False,54.0,19.86
2023-11-24,SKU_009,Clothing,248,False,29.19,46.89
2023-11-25,SKU_009,Clothing,265,False,74.8,45.07
2023-11-26,SKU_009,Clothing,261,False,61.02,26.89
2023-11-27,SKU_009,Clothing,246,False,53.58,23.95
2023-11-28,SKU_009,Clothing,229,False,74.17,45.14
2023-11-29,SKU_009,Clothing,256,False,87.45,47.54
